PC	B	B2	lc	uc	r2	dataset	gwas	contrasts	gwas_type	test_type	L
19	-0.000537698235283267	2.8911939222674e-07	-0.00360308773321334	0.00252770136776725	0.000769299748401986	HGDP	WBS	AFRICA-EUROPE	even	all	1000
20	0.00230333016516878	5.30532984977644e-06	-0.000762070652268051	0.00536868769566423	0.000774605078251763	HGDP	WBS	AFRICA-EUROPE	even	all	1000
21	0.000174852280355153	3.05733199453971e-08	-0.00289054470569914	0.00324024598035847	0.000774635651571708	HGDP	WBS	AFRICA-EUROPE	even	all	1000
22	-0.0143259953640171	0.00020523414316984	-0.0173906270941438	-0.0112610944564403	0.000979869794741547	HGDP	WBS	AFRICA-EUROPE	even	all	1000
23	-0.00216004036440507	4.66577437585918e-06	-0.00522540120179639	0.000905361067079908	0.000984535569117407	HGDP	WBS	AFRICA-EUROPE	even	all	1000
24	-0.00856548096125449	7.33674640976132e-05	-0.0116305710189106	-0.00550022994176913	0.00105790303321502	HGDP	WBS	AFRICA-EUROPE	even	all	1000
25	0.00274899940820207	7.55699774629533e-06	-0.000316398694764273	0.00581434584879273	0.00106546003096132	HGDP	WBS	AFRICA-EUROPE	even	all	1000
26	0.000493047513612736	2.43095850679701e-07	-0.00257235181094998	0.00355843757218867	0.001065703126812	HGDP	WBS	AFRICA-EUROPE	even	all	1000
27	-0.0026952976795958	7.26462958163449e-06	-0.00576064552100716	0.000370100814981076	0.00107296775639363	HGDP	WBS	AFRICA-EUROPE	even	all	1000
28	0.00255294613754281	6.51753398119477e-06	-0.000512453309556122	0.00561829760667597	0.00107948529037482	HGDP	WBS	AFRICA-EUROPE	even	all	1000
29	-0.000137563517979415	1.89237214788727e-08	-0.00320295760408241	0.00292783315339577	0.0010795042140963	HGDP	WBS	AFRICA-EUROPE	even	all	1000
30	-0.00733694223278614	5.38307213272408e-05	-0.0104021037196753	-0.00427164286797489	0.00113333493542354	HGDP	WBS	AFRICA-EUROPE	even	all	1000
31	-0.0104718300875379	0.000109659225382263	-0.0135367909892311	-0.00740667240719811	0.00124299416080581	HGDP	WBS	AFRICA-EUROPE	even	all	1000
32	-0.00283080262967765	8.01344352818989e-06	-0.00589614690243642	0.000234594842773248	0.001251007604334	HGDP	WBS	AFRICA-EUROPE	even	all	1000
33	0.00408702539238481	1.67037765579982e-05	0.00102164275513455	0.00715233122223042	0.001267711380892	HGDP	WBS	AFRICA-EUROPE	even	all	1000
34	0.000514261464769847	2.64464854147228e-07	-0.00255113799362895	0.00357965125850205	0.00126797584574614	HGDP	WBS	AFRICA-EUROPE	even	all	1000
35	0.00480911335298821	2.31275712418895e-05	0.00174374362222021	0.00787439270674431	0.00129110341698803	HGDP	WBS	AFRICA-EUROPE	even	all	1000
36	0.00512346952882523	2.62499400128006e-05	0.00205810641558621	0.00818873635770021	0.00131735335700083	HGDP	WBS	AFRICA-EUROPE	even	all	1000
37	0.000597732259618245	3.57283854188333e-07	-0.00246766769860133	0.00366312098448113	0.00131771064085502	HGDP	WBS	AFRICA-EUROPE	even	all	1000
38	0.00219329756879745	4.81055422529278e-06	-0.000872103731386052	0.00525865764988361	0.00132252119508031	HGDP	WBS	AFRICA-EUROPE	even	all	1000
39	0.00500882149047372	2.50882927234313e-05	0.0019434558935843	0.00807409295744799	0.00134760948780374	HGDP	WBS	AFRICA-EUROPE	even	all	1000
40	0.00190352399516116	3.62340360015429e-06	-0.00116187822120797	0.00496889043816552	0.0013512328914039	HGDP	WBS	AFRICA-EUROPE	even	all	1000
1	-0.0393183455806371	0.0015459322991984	-0.0423786332784857	-0.0362573201037004	0.0015459322991984	HGDP	WBS	AFRICA-EUROPE	even	all	3162
2	-0.00256156795818636	6.56163040440706e-06	-0.00562691921113318	0.000503831434755501	0.00155249392960281	HGDP	WBS	AFRICA-EUROPE	even	all	3162
3	0.016691056348245	0.000278591362020289	0.013626358099858	0.0197554410040176	0.0018310852916231	HGDP	WBS	AFRICA-EUROPE	even	all	3162
4	-0.000701019861805815	4.91428846646244e-07	-0.00376640720490899	0.00236438065576631	0.00183157672046974	HGDP	WBS	AFRICA-EUROPE	even	all	3162
5	-0.0026945898510759	7.26081446552126e-06	-0.00575993771083307	0.000370808648544627	0.00183883753493526	HGDP	WBS	AFRICA-EUROPE	even	all	3162
6	-0.00308302137276435	9.50502078492178e-06	-0.00614835870334312	-1.76261025957628e-05	0.00184834255572019	HGDP	WBS	AFRICA-EUROPE	even	all	3162
7	-0.00798769705506323	6.38033042434658e-05	-0.0110528218584924	-0.00492242214603783	0.00191214585996365	HGDP	WBS	AFRICA-EUROPE	even	all	3162
8	-0.00171647094232383	2.94627249584205e-06	-0.00478184121863791	0.00134893159204577	0.00191509213245949	HGDP	WBS	AFRICA-EUROPE	even	all	3162
9	0.00432658066591809	1.87193002586963e-05	0.00126120195608961	0.00739187806654728	0.00193381143271819	HGDP	WBS	AFRICA-EUROPE	even	all	3162
10	-0.00375457810594659	1.40968567536535e-05	-0.00681989505070356	-0.000689190601277721	0.00194790828947184	HGDP	WBS	AFRICA-EUROPE	even	all	3162
11	0.00188730100993046	3.56190510208454e-06	-0.00117810124251406	0.00495266779389032	0.00195147019457393	HGDP	WBS	AFRICA-EUROPE	even	all	3162
12	0.0067987589632657	4.62231234405857e-05	0.00373344133473886	0.00986394882659274	0.00199769331801451	HGDP	WBS	AFRICA-EUROPE	even	all	3162
13	0.00240946271726941	5.80551058591128e-06	-0.000655937564203828	0.00547481771725378	0.00200349882860043	HGDP	WBS	AFRICA-EUROPE	even	all	3162
14	-0.00686543797701771	4.7134238616277e-05	-0.00993062442097113	-0.00380012251492137	0.0020506330672167	HGDP	WBS	AFRICA-EUROPE	even	all	3162
15	-0.00146897434954922	2.15788563963355e-06	-0.00453434936817898	0.00159642827589422	0.00205279095285634	HGDP	WBS	AFRICA-EUROPE	even	all	3162
16	-0.00581026387622875	3.37591663114088e-05	-0.00887550123358583	-0.00274491732853532	0.00208655011916775	HGDP	WBS	AFRICA-EUROPE	even	all	3162
17	-0.00434626766774638	1.88900426396975e-05	-0.00741156436000615	-0.00128088929632448	0.00210544016180744	HGDP	WBS	AFRICA-EUROPE	even	all	3162
18	0.000386260020238658	1.49196803234769e-07	-0.00267913858871504	0.00345165137009363	0.00210558935861068	HGDP	WBS	AFRICA-EUROPE	even	all	3162
19	-0.000779248752121661	6.07228617683166e-07	-0.00384463500516785	0.00228615214556994	0.00210619658722836	HGDP	WBS	AFRICA-EUROPE	even	all	3162
20	0.00234791143759916	5.51268811880897e-06	-0.000717489163116329	0.00541326791355772	0.00211170927534717	HGDP	WBS	AFRICA-EUROPE	even	all	3162
21	-0.000595599584304439	3.5473886482362e-07	-0.00366098833700863	0.00246980036167648	0.00211206401421199	HGDP	WBS	AFRICA-EUROPE	even	all	3162
22	-0.0042912812452468	1.84150947258069e-05	-0.00735657991005527	-0.00122590193459462	0.0021304791089378	HGDP	WBS	AFRICA-EUROPE	even	all	3162
23	0.00297877572016892	8.87310479106785e-06	-8.6620507521044e-05	0.00604411596733472	0.00213935221372887	HGDP	WBS	AFRICA-EUROPE	even	all	3162
24	0.0059602795609678	3.55249324448906e-05	0.00289493701649668	0.00902551009610601	0.00217487714617376	HGDP	WBS	AFRICA-EUROPE	even	all	3162
25	0.000210583070424179	4.43452295492747e-08	-0.00285481420916382	0.00327597639246188	0.00217492149140331	HGDP	WBS	AFRICA-EUROPE	even	all	3162
26	0.005107609713421	2.60876769846325e-05	0.00204224625180373	0.00817287718870908	0.00220100916838794	HGDP	WBS	AFRICA-EUROPE	even	all	3162
27	-0.00377841052456987	1.42763860921803e-05	-0.00684372669506824	-0.000713023346288893	0.00221528555448012	HGDP	WBS	AFRICA-EUROPE	even	all	3162
28	-0.000211416067177142	4.469675346065e-08	-0.00327680938030992	0.00285398121916068	0.00221533025123358	HGDP	WBS	AFRICA-EUROPE	even	all	3162
29	-0.00468768297492393	2.19743716733917e-05	-0.00775296700462099	-0.00162231085013793	0.00223730462290697	HGDP	WBS	AFRICA-EUROPE	even	all	3162
30	0.00360472635078807	1.29940520640658e-05	0.000539336873665663	0.0066700480840929	0.00225029867497104	HGDP	WBS	AFRICA-EUROPE	even	all	3162
31	-0.0166965298177012	0.000278774107953384	-0.0197609138619013	-0.0136318320781082	0.00252907278292442	HGDP	WBS	AFRICA-EUROPE	even	all	3162
32	0.00595528893380337	3.54654662850808e-05	0.00288994625393684	0.00902051969811734	0.0025645382492095	HGDP	WBS	AFRICA-EUROPE	even	all	3162
33	-0.00456092409925178	2.08020286391356e-05	-0.00762621291364233	-0.00149554957183683	0.00258534027784864	HGDP	WBS	AFRICA-EUROPE	even	all	3162
34	0.00383286086984486	1.46908224475879e-05	0.000767474450334703	0.0068981752583153	0.00260003110029623	HGDP	WBS	AFRICA-EUROPE	even	all	3162
35	-0.00414193611224626	1.71556347579297e-05	-0.00720724004103025	-0.00107655434415648	0.00261718673505416	HGDP	WBS	AFRICA-EUROPE	even	all	3162
36	0.0100127044415118	0.000100254250233069	0.00694752224435963	0.0130776984857867	0.00271744098528723	HGDP	WBS	AFRICA-EUROPE	even	all	3162
37	0.00784641537874895	6.15662342958681e-05	0.00478113493960869	0.0109115483669424	0.00277900721958309	HGDP	WBS	AFRICA-EUROPE	even	all	3162
38	-0.0030077757644015	9.04671504892104e-06	-0.0060731152068923	5.76202036052858e-05	0.00278805393463202	HGDP	WBS	AFRICA-EUROPE	even	all	3162
39	0.000684465507079876	4.68493030382112e-07	-0.00238093492524369	0.00374985307604497	0.0027885224276624	HGDP	WBS	AFRICA-EUROPE	even	all	3162
40	0.00689895213140343	4.75955405113959e-05	0.00383363776849052	0.0099641368464214	0.00283611796817379	HGDP	WBS	AFRICA-EUROPE	even	all	3162
1	-0.0551662875657953	0.00304331928379203	-0.0582218373122166	-0.0521097042180236	0.00304331928379203	HGDP	WBS	AFRICA-EUROPE	even	all	10000
2	-0.00345175980669871	1.19146457631407e-05	-0.00651708628609886	-0.000386368458119512	0.00305523392955517	HGDP	WBS	AFRICA-EUROPE	even	all	10000
3	0.0251746741218109	0.000633764217139375	0.0221109849970985	0.0282378904312019	0.00368899814669454	HGDP	WBS	AFRICA-EUROPE	even	all	10000
4	0.00692220036620631	4.79168579099068e-05	0.00385688676982483	0.00998738387784444	0.00373691500460445	HGDP	WBS	AFRICA-EUROPE	even	all	10000
5	0.00163408947037098	2.67024839717731e-06	-0.00143131313601041	0.00469946136690339	0.00373958525300162	HGDP	WBS	AFRICA-EUROPE	even	all	10000
6	0.00127017525127127	1.61334516894203e-06	-0.0017952271753535	0.00433555380715208	0.00374119859817057	HGDP	WBS	AFRICA-EUROPE	even	all	10000
7	-0.00874793772335045	7.65264144116179e-05	-0.0118130163835689	-0.00568269467310926	0.00381772501258218	HGDP	WBS	AFRICA-EUROPE	even	all	10000
8	-0.00350736612829467	1.23016171579088e-05	-0.00657269089899151	-0.000441975443430562	0.00383002662974009	HGDP	WBS	AFRICA-EUROPE	even	all	10000
9	-0.00121495608736451	1.47611829422407e-06	-0.0042803355827687	0.00185044624103824	0.00383150274803432	HGDP	WBS	AFRICA-EUROPE	even	all	10000
10	0.00185370547152215	3.43622397515117e-06	-0.00121169685049892	0.00491907295642292	0.00383493897200947	HGDP	WBS	AFRICA-EUROPE	even	all	10000
11	-0.00267161868888236	7.13754641878552e-06	-0.00573696714234858	0.000393779972752634	0.00384207651842825	HGDP	WBS	AFRICA-EUROPE	even	all	10000
12	-0.000994152968111831	9.88340124005563e-07	-0.00405953603353679	0.00207124878070801	0.00384306485855226	HGDP	WBS	AFRICA-EUROPE	even	all	10000
13	-0.00960317404526226	9.22209517435988e-05	-0.0126681965616452	-0.00653797107020772	0.00393528581029586	HGDP	WBS	AFRICA-EUROPE	even	all	10000
14	0.00141319200571046	1.99711164500396e-06	-0.00165221058840036	0.00447856804133532	0.00393728292194086	HGDP	WBS	AFRICA-EUROPE	even	all	10000
15	0.00392316023085737	1.53911861969809e-05	0.000857775109745745	0.006988471623983	0.00395267410813784	HGDP	WBS	AFRICA-EUROPE	even	all	10000
16	0.0014080950624094	1.98273170478173e-06	-0.00165730752788731	0.00447347119000794	0.00395465683984263	HGDP	WBS	AFRICA-EUROPE	even	all	10000
17	-0.00981954076435721	9.6423380822873e-05	-0.0128845483662073	-0.00675434863874166	0.0040510802206655	HGDP	WBS	AFRICA-EUROPE	even	all	10000
18	-0.00453745620627362	2.0588508823851e-05	-0.00760274589568656	-0.00147208124484802	0.00407166872948935	HGDP	WBS	AFRICA-EUROPE	even	all	10000
19	-0.00609318742815797	3.71269330346623e-05	-0.00915841180382451	-0.00302784854565349	0.00410879566252401	HGDP	WBS	AFRICA-EUROPE	even	all	10000
20	0.00299744773963249	8.98469295182792e-06	-6.79483214485646e-05	0.00606278746928995	0.00411778035547584	HGDP	WBS	AFRICA-EUROPE	even	all	10000
21	0.000442851694104216	1.96117622970974e-07	-0.0026225473027918	0.00350824236835784	0.00411797647309881	HGDP	WBS	AFRICA-EUROPE	even	all	10000
22	-0.00721163203721434	5.20076366401762e-05	-0.0102768002898355	-0.00414632826128914	0.00416998410973899	HGDP	WBS	AFRICA-EUROPE	even	all	10000
23	-0.00550356936033671	3.02892757040371e-05	-0.00856882023580472	-0.00243821505778043	0.00420027338544302	HGDP	WBS	AFRICA-EUROPE	even	all	10000
24	-1.35207026415444e-05	1.82809399921066e-10	-0.0030789160117791	0.00305187486059461	0.00420027356825242	HGDP	WBS	AFRICA-EUROPE	even	all	10000
25	0.00802529111957185	6.44052975538788e-05	0.00496001770268636	0.0110904137244805	0.0042646788658063	HGDP	WBS	AFRICA-EUROPE	even	all	10000
26	-0.000537959265758271	2.89400171615178e-07	-0.00360334876037485	0.00252744033888437	0.00426496826597792	HGDP	WBS	AFRICA-EUROPE	even	all	10000
27	-0.00476218196188368	2.26783770380903e-05	-0.00782746313355222	-0.00169681129513827	0.00428764664301601	HGDP	WBS	AFRICA-EUROPE	even	all	10000
28	0.00439319446937083	1.93001576457104e-05	0.00132781691417235	0.00745848946354831	0.00430694680066172	HGDP	WBS	AFRICA-EUROPE	even	all	10000
29	0.00897712904655569	8.05888459185138e-05	0.00591189629603353	0.0120421931008092	0.00438753564658023	HGDP	WBS	AFRICA-EUROPE	even	all	10000
30	-0.00288473136982705	8.32167507606427e-06	-0.00595007419100609	0.000180665664518178	0.0043958573216563	HGDP	WBS	AFRICA-EUROPE	even	all	10000
31	-0.00690746790866096	4.7713112909181e-05	-0.0099726521832681	-0.00384215382614222	0.00444357043456548	HGDP	WBS	AFRICA-EUROPE	even	all	10000
32	-0.00102688714942405	1.05449721765225e-06	-0.00409226970446258	0.00203851470419072	0.00444462493178313	HGDP	WBS	AFRICA-EUROPE	even	all	10000
33	0.00676628480072291	4.57826100044939e-05	0.00370096612696708	0.00983147631949134	0.00449040754178762	HGDP	WBS	AFRICA-EUROPE	even	all	10000
34	0.00611358870029944	3.7375966796429e-05	0.00304825038949257	0.00917881212090403	0.00452778350858405	HGDP	WBS	AFRICA-EUROPE	even	all	10000
35	-0.0076045175152546	5.7828686639814e-05	-0.0106696642330242	-0.0045392278917828	0.00458561219522387	HGDP	WBS	AFRICA-EUROPE	even	all	10000
36	-0.0119177646104909	0.00014203311331107	-0.014982612692524	-0.00885269258616311	0.00472764530853494	HGDP	WBS	AFRICA-EUROPE	even	all	10000
37	0.00398779864463353	1.59025380301411e-05	0.000922414483646765	0.00705310786292233	0.00474354784656508	HGDP	WBS	AFRICA-EUROPE	even	all	10000
38	-0.00080776614258697	6.52486141109834e-07	-0.00387315198893485	0.00225763488434113	0.00474420033270619	HGDP	WBS	AFRICA-EUROPE	even	all	10000
39	0.00151482029600333	2.29468052918361e-06	-0.00155058234090902	0.00458019446451121	0.00474649501323537	HGDP	WBS	AFRICA-EUROPE	even	all	10000
40	0.000183650939371021	3.37276675318585e-08	-0.00288174611969194	0.0032490445470272	0.0047465287409029	HGDP	WBS	AFRICA-EUROPE	even	all	10000
1	-0.0663468572240064	0.00440190546350268	-0.0693981385122174	-0.0632943345480919	0.00440190546350268	HGDP	WBS	AFRICA-EUROPE	even	all	31623
2	-0.0016710958793024	2.79256143782146e-06	-0.00473646705316711	0.00139430669987807	0.0044046980249405	HGDP	WBS	AFRICA-EUROPE	even	all	31623
3	0.038296898993848	0.001466652472545	0.0352356400499769	0.0413574392682464	0.0058713504974855	HGDP	WBS	AFRICA-EUROPE	even	all	31623
4	-0.000530452639518854	2.81380002772519e-07	-0.00359584222925726	0.00253494691917147	0.00587163187748828	HGDP	WBS	AFRICA-EUROPE	even	all	31623
5	-0.00690722137979531	4.77097071895014e-05	-0.00997240566715844	-0.00384190728915301	0.00591934158467778	HGDP	WBS	AFRICA-EUROPE	even	all	31623
6	-0.00510236260395897	2.60341041422789e-05	-0.00816763029276884	-0.00203699902742269	0.00594537568882006	HGDP	WBS	AFRICA-EUROPE	even	all	31623
7	-0.0217136400888777	0.000471482165909315	-0.0247773863206592	-0.0186494859785757	0.00641685785472937	HGDP	WBS	AFRICA-EUROPE	even	all	31623
8	-0.00309019459818883	9.54930265467543e-06	-0.00615553172562508	-2.47993963580531e-05	0.00642640715738405	HGDP	WBS	AFRICA-EUROPE	even	all	31623
9	0.00134255711290435	1.80245960141006e-06	-0.00172284541415883	0.00440793440893661	0.00642820961698546	HGDP	WBS	AFRICA-EUROPE	even	all	31623
10	-0.00346174036318586	1.19836463421102e-05	-0.00652706653729351	-0.000396349132338307	0.00644019326332757	HGDP	WBS	AFRICA-EUROPE	even	all	31623
11	-0.00971097513953269	9.4303038160622e-05	-0.0127759902608717	-0.00664577753415073	0.00653449630148819	HGDP	WBS	AFRICA-EUROPE	even	all	31623
12	0.0121785117914397	0.000148316149454235	0.00911345657783846	0.0152433381645805	0.00668281245094243	HGDP	WBS	AFRICA-EUROPE	even	all	31623
13	-0.00179002070255012	3.20417411555802e-06	-0.00485538949718626	0.00127538173237138	0.00668601662505798	HGDP	WBS	AFRICA-EUROPE	even	all	31623
14	-0.00309140845874952	9.55680625882806e-06	-0.00615674555177858	-2.60132685141425e-05	0.00669557343131681	HGDP	WBS	AFRICA-EUROPE	even	all	31623
15	0.00418796183023379	1.75390242914951e-05	0.00112258080490847	0.00725326415132328	0.00671311245560831	HGDP	WBS	AFRICA-EUROPE	even	all	31623
16	-0.0029002658109982	8.41154177444505e-06	-0.00596560821073483	0.000165131093840681	0.00672152399738275	HGDP	WBS	AFRICA-EUROPE	even	all	31623
17	-0.00405969051314479	1.64810870625178e-05	-0.00712499728245883	-0.000994307450113063	0.00673800508444527	HGDP	WBS	AFRICA-EUROPE	even	all	31623
18	-0.00897253283012367	8.05063453876471e-05	-0.0120375971804502	-0.00590729986988574	0.00681851142983292	HGDP	WBS	AFRICA-EUROPE	even	all	31623
19	-0.00574152579402368	3.29651184434392e-05	-0.0088067662312716	-0.0026761774581254	0.00685147654827636	HGDP	WBS	AFRICA-EUROPE	even	all	31623
20	-0.00137477431473814	1.89000441646373e-06	-0.00444015103968138	0.00169062824670015	0.00685336655269282	HGDP	WBS	AFRICA-EUROPE	even	all	31623
21	0.00250849530293855	6.29254868486476e-06	-0.000556904416141935	0.005573847879415	0.00685965910137768	HGDP	WBS	AFRICA-EUROPE	even	all	31623
22	-0.0046694315813956	2.18035912933346e-05	-0.00773471630608782	-0.0016040591045958	0.00688146269267102	HGDP	WBS	AFRICA-EUROPE	even	all	31623
23	0.000182134348720626	3.31729209838867e-08	-0.00288326269779197	0.00324752797232818	0.006881495865592	HGDP	WBS	AFRICA-EUROPE	even	all	31623
24	0.000608776721053518	3.70609096096672e-07	-0.00245662330010012	0.00367416530128884	0.0068818664746881	HGDP	WBS	AFRICA-EUROPE	even	all	31623
25	-0.00236723962697556	5.60382345152341e-06	-0.00543259564195372	0.000698160875993907	0.00688747029813962	HGDP	WBS	AFRICA-EUROPE	even	all	31623
26	0.00309583126820651	9.5841712412051e-06	3.04361202964391e-05	0.00616116823579347	0.00689705446938083	HGDP	WBS	AFRICA-EUROPE	even	all	31623
27	-0.00262061439310616	6.86761979735515e-06	-0.00568596415325584	0.000444784616693492	0.00690392208917818	HGDP	WBS	AFRICA-EUROPE	even	all	31623
28	-0.00216273492634187	4.67742236161896e-06	-0.00522809570270835	0.00090266649475726	0.0069085995115398	HGDP	WBS	AFRICA-EUROPE	even	all	31623
